organization_id,line_code,planned_vehicle_prefix,planned_departure,planned_arrival,block_code,shift
${ORG_ID},510B,V005,2025-09-27T14:00:00-03:00,2025-09-27T14:45:00-03:00,B5,fim_semana
${ORG_ID},510B,V006,2025-09-27T14:30:00-03:00,2025-09-27T15:15:00-03:00,B5,fim_semana
${ORG_ID},510B,V007,2025-09-27T15:00:00-03:00,2025-09-27T15:45:00-03:00,B5,fim_semana
${ORG_ID},510B,V008,2025-09-27T15:30:00-03:00,2025-09-27T16:15:00-03:00,B5,fim_semana
${ORG_ID},510B,V009,2025-09-27T16:00:00-03:00,2025-09-27T16:45:00-03:00,B5,fim_semana
${ORG_ID},510B,V010,2025-09-27T16:30:00-03:00,2025-09-27T17:15:00-03:00,B5,fim_semana
${ORG_ID},510B,V001,2025-09-27T17:00:00-03:00,2025-09-27T17:45:00-03:00,B5,fim_semana
${ORG_ID},510B,V002,2025-09-27T17:30:00-03:00,2025-09-27T18:15:00-03:00,B5,fim_semana
${ORG_ID},510B,V003,2025-09-27T18:00:00-03:00,2025-09-27T18:45:00-03:00,B5,fim_semana
${ORG_ID},510B,V004,2025-09-27T18:30:00-03:00,2025-09-27T19:15:00-03:00,B5,fim_semana
${ORG_ID},510B,V005,2025-09-27T19:00:00-03:00,2025-09-27T19:45:00-03:00,B5,fim_semana
${ORG_ID},510B,V006,2025-09-27T19:30:00-03:00,2025-09-27T20:15:00-03:00,B5,fim_semana
${ORG_ID},510B,V007,2025-09-27T20:00:00-03:00,2025-09-27T20:45:00-03:00,B5,fim_semana
${ORG_ID},510B,V008,2025-09-27T20:30:00-03:00,2025-09-27T21:15:00-03:00,B5,fim_semana
${ORG_ID},510B,V009,2025-09-27T21:00:00-03:00,2025-09-27T21:45:00-03:00,B5,fim_semana
${ORG_ID},510B,V010,2025-09-27T21:30:00-03:00,2025-09-27T22:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V001,2025-09-27T07:00:00-03:00,2025-09-27T07:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V002,2025-09-27T07:30:00-03:00,2025-09-27T08:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V003,2025-09-27T08:00:00-03:00,2025-09-27T08:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V004,2025-09-27T08:30:00-03:00,2025-09-27T09:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V005,2025-09-27T09:00:00-03:00,2025-09-27T09:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V006,2025-09-27T09:30:00-03:00,2025-09-27T10:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V007,2025-09-27T10:00:00-03:00,2025-09-27T10:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V008,2025-09-27T10:30:00-03:00,2025-09-27T11:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V009,2025-09-27T11:00:00-03:00,2025-09-27T11:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V010,2025-09-27T11:30:00-03:00,2025-09-27T12:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V001,2025-09-27T12:00:00-03:00,2025-09-27T12:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V002,2025-09-27T12:30:00-03:00,2025-09-27T13:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V003,2025-09-27T13:00:00-03:00,2025-09-27T13:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V004,2025-09-27T13:30:00-03:00,2025-09-27T14:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V005,2025-09-27T14:00:00-03:00,2025-09-27T14:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V006,2025-09-27T14:30:00-03:00,2025-09-27T15:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V007,2025-09-27T15:00:00-03:00,2025-09-27T15:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V008,2025-09-27T15:30:00-03:00,2025-09-27T16:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V009,2025-09-27T16:00:00-03:00,2025-09-27T16:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V010,2025-09-27T16:30:00-03:00,2025-09-27T17:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V001,2025-09-27T17:00:00-03:00,2025-09-27T17:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V002,2025-09-27T17:30:00-03:00,2025-09-27T18:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V003,2025-09-27T18:00:00-03:00,2025-09-27T18:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V004,2025-09-27T18:30:00-03:00,2025-09-27T19:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V005,2025-09-27T19:00:00-03:00,2025-09-27T19:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V006,2025-09-27T19:30:00-03:00,2025-09-27T20:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V007,2025-09-27T20:00:00-03:00,2025-09-27T20:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V008,2025-09-27T20:30:00-03:00,2025-09-27T21:15:00-03:00,B5,fim_semana
${ORG_ID},510C,V009,2025-09-27T21:00:00-03:00,2025-09-27T21:45:00-03:00,B5,fim_semana
${ORG_ID},510C,V010,2025-09-27T21:30:00-03:00,2025-09-27T22:15:00-03:00,B5,fim_semana
${ORG_ID},514,V001,2025-09-27T07:00:00-03:00,2025-09-27T07:45:00-03:00,B5,fim_semana
${ORG_ID},514,V002,2025-09-27T07:30:00-03:00,2025-09-27T08:15:00-03:00,B5,fim_semana
${ORG_ID},514,V003,2025-09-27T08:00:00-03:00,2025-09-27T08:45:00-03:00,B5,fim_semana
${ORG_ID},514,V004,2025-09-27T08:30:00-03:00,2025-09-27T09:15:00-03:00,B5,fim_semana
${ORG_ID},514,V005,2025-09-27T09:00:00-03:00,2025-09-27T09:45:00-03:00,B5,fim_semana
${ORG_ID},514,V006,2025-09-27T09:30:00-03:00,2025-09-27T10:15:00-03:00,B5,fim_semana
${ORG_ID},514,V007,2025-09-27T10:00:00-03:00,2025-09-27T10:45:00-03:00,B5,fim_semana
${ORG_ID},514,V008,2025-09-27T10:30:00-03:00,2025-09-27T11:15:00-03:00,B5,fim_semana
${ORG_ID},514,V009,2025-09-27T11:00:00-03:00,2025-09-27T11:45:00-03:00,B5,fim_semana
${ORG_ID},514,V010,2025-09-27T11:30:00-03:00,2025-09-27T12:15:00-03:00,B5,fim_semana
${ORG_ID},514,V001,2025-09-27T12:00:00-03:00,2025-09-27T12:45:00-03:00,B5,fim_semana
${ORG_ID},514,V002,2025-09-27T12:30:00-03:00,2025-09-27T13:15:00-03:00,B5,fim_semana
${ORG_ID},514,V003,2025-09-27T13:00:00-03:00,2025-09-27T13:45:00-03:00,B5,fim_semana
${ORG_ID},514,V004,2025-09-27T13:30:00-03:00,2025-09-27T14:15:00-03:00,B5,fim_semana
${ORG_ID},514,V005,2025-09-27T14:00:00-03:00,2025-09-27T14:45:00-03:00,B5,fim_semana
${ORG_ID},514,V006,2025-09-27T14:30:00-03:00,2025-09-27T15:15:00-03:00,B5,fim_semana
${ORG_ID},514,V007,2025-09-27T15:00:00-03:00,2025-09-27T15:45:00-03:00,B5,fim_semana
${ORG_ID},514,V008,2025-09-27T15:30:00-03:00,2025-09-27T16:15:00-03:00,B5,fim_semana
${ORG_ID},514,V009,2025-09-27T16:00:00-03:00,2025-09-27T16:45:00-03:00,B5,fim_semana
${ORG_ID},514,V010,2025-09-27T16:30:00-03:00,2025-09-27T17:15:00-03:00,B5,fim_semana
${ORG_ID},514,V001,2025-09-27T17:00:00-03:00,2025-09-27T17:45:00-03:00,B5,fim_semana
${ORG_ID},514,V002,2025-09-27T17:30:00-03:00,2025-09-27T18:15:00-03:00,B5,fim_semana
${ORG_ID},514,V003,2025-09-27T18:00:00-03:00,2025-09-27T18:45:00-03:00,B5,fim_semana
${ORG_ID},514,V004,2025-09-27T18:30:00-03:00,2025-09-27T19:15:00-03:00,B5,fim_semana
${ORG_ID},514,V005,2025-09-27T19:00:00-03:00,2025-09-27T19:45:00-03:00,B5,fim_semana
${ORG_ID},514,V006,2025-09-27T19:30:00-03:00,2025-09-27T20:15:00-03:00,B5,fim_semana
${ORG_ID},514,V007,2025-09-27T20:00:00-03:00,2025-09-27T20:45:00-03:00,B5,fim_semana
${ORG_ID},514,V008,2025-09-27T20:30:00-03:00,2025-09-27T21:15:00-03:00,B5,fim_semana
${ORG_ID},514,V009,2025-09-27T21:00:00-03:00,2025-09-27T21:45:00-03:00,B5,fim_semana
${ORG_ID},514,V010,2025-09-27T21:30:00-03:00,2025-09-27T22:15:00-03:00,B5,fim_semana
${ORG_ID},516,V001,2025-09-27T07:00:00-03:00,2025-09-27T07:45:00-03:00,B5,fim_semana
${ORG_ID},516,V002,2025-09-27T07:30:00-03:00,2025-09-27T08:15:00-03:00,B5,fim_semana
${ORG_ID},516,V003,2025-09-27T08:00:00-03:00,2025-09-27T08:45:00-03:00,B5,fim_semana
${ORG_ID},516,V004,2025-09-27T08:30:00-03:00,2025-09-27T09:15:00-03:00,B5,fim_semana
${ORG_ID},516,V005,2025-09-27T09:00:00-03:00,2025-09-27T09:45:00-03:00,B5,fim_semana
${ORG_ID},516,V006,2025-09-27T09:30:00-03:00,2025-09-27T10:15:00-03:00,B5,fim_semana
${ORG_ID},516,V007,2025-09-27T10:00:00-03:00,2025-09-27T10:45:00-03:00,B5,fim_semana
${ORG_ID},516,V008,2025-09-27T10:30:00-03:00,2025-09-27T11:15:00-03:00,B5,fim_semana
${ORG_ID},516,V009,2025-09-27T11:00:00-03:00,2025-09-27T11:45:00-03:00,B5,fim_semana
${ORG_ID},516,V010,2025-09-27T11:30:00-03:00,2025-09-27T12:15:00-03:00,B5,fim_semana
${ORG_ID},516,V001,2025-09-27T12:00:00-03:00,2025-09-27T12:45:00-03:00,B5,fim_semana
${ORG_ID},516,V002,2025-09-27T12:30:00-03:00,2025-09-27T13:15:00-03:00,B5,fim_semana
${ORG_ID},516,V003,2025-09-27T13:00:00-03:00,2025-09-27T13:45:00-03:00,B5,fim_semana
${ORG_ID},516,V004,2025-09-27T13:30:00-03:00,2025-09-27T14:15:00-03:00,B5,fim_semana
${ORG_ID},516,V005,2025-09-27T14:00:00-03:00,2025-09-27T14:45:00-03:00,B5,fim_semana
${ORG_ID},516,V006,2025-09-27T14:30:00-03:00,2025-09-27T15:15:00-03:00,B5,fim_semana
${ORG_ID},516,V007,2025-09-27T15:00:00-03:00,2025-09-27T15:45:00-03:00,B5,fim_semana
${ORG_ID},516,V008,2025-09-27T15:30:00-03:00,2025-09-27T16:15:00-03:00,B5,fim_semana
${ORG_ID},516,V009,2025-09-27T16:00:00-03:00,2025-09-27T16:45:00-03:00,B5,fim_semana
${ORG_ID},516,V010,2025-09-27T16:30:00-03:00,2025-09-27T17:15:00-03:00,B5,fim_semana
${ORG_ID},516,V001,2025-09-27T17:00:00-03:00,2025-09-27T17:45:00-03:00,B5,fim_semana
${ORG_ID},516,V002,2025-09-27T17:30:00-03:00,2025-09-27T18:15:00-03:00,B5,fim_semana
${ORG_ID},516,V003,2025-09-27T18:00:00-03:00,2025-09-27T18:45:00-03:00,B5,fim_semana
${ORG_ID},516,V004,2025-09-27T18:30:00-03:00,2025-09-27T19:15:00-03:00,B5,fim_semana
${ORG_ID},516,V005,2025-09-27T19:00:00-03:00,2025-09-27T19:45:00-03:00,B5,fim_semana
${ORG_ID},516,V006,2025-09-27T19:30:00-03:00,2025-09-27T20:15:00-03:00,B5,fim_semana
${ORG_ID},516,V007,2025-09-27T20:00:00-03:00,2025-09-27T20:45:00-03:00,B5,fim_semana
${ORG_ID},516,V008,2025-09-27T20:30:00-03:00,2025-09-27T21:15:00-03:00,B5,fim_semana
${ORG_ID},516,V009,2025-09-27T21:00:00-03:00,2025-09-27T21:45:00-03:00,B5,fim_semana
${ORG_ID},516,V010,2025-09-27T21:30:00-03:00,2025-09-27T22:15:00-03:00,B5,fim_semana
${ORG_ID},518,V001,2025-09-27T07:00:00-03:00,2025-09-27T07:45:00-03:00,B5,fim_semana
${ORG_ID},518,V002,2025-09-27T07:30:00-03:00,2025-09-27T08:15:00-03:00,B5,fim_semana
${ORG_ID},518,V003,2025-09-27T08:00:00-03:00,2025-09-27T08:45:00-03:00,B5,fim_semana
${ORG_ID},518,V004,2025-09-27T08:30:00-03:00,2025-09-27T09:15:00-03:00,B5,fim_semana
${ORG_ID},518,V005,2025-09-27T09:00:00-03:00,2025-09-27T09:45:00-03:00,B5,fim_semana
${ORG_ID},518,V006,2025-09-27T09:30:00-03:00,2025-09-27T10:15:00-03:00,B5,fim_semana
${ORG_ID},518,V007,2025-09-27T10:00:00-03:00,2025-09-27T10:45:00-03:00,B5,fim_semana
${ORG_ID},518,V008,2025-09-27T10:30:00-03:00,2025-09-27T11:15:00-03:00,B5,fim_semana
${ORG_ID},518,V009,2025-09-27T11:00:00-03:00,2025-09-27T11:45:00-03:00,B5,fim_semana
${ORG_ID},518,V010,2025-09-27T11:30:00-03:00,2025-09-27T12:15:00-03:00,B5,fim_semana
${ORG_ID},518,V001,2025-09-27T12:00:00-03:00,2025-09-27T12:45:00-03:00,B5,fim_semana
${ORG_ID},518,V002,2025-09-27T12:30:00-03:00,2025-09-27T13:15:00-03:00,B5,fim_semana
${ORG_ID},518,V003,2025-09-27T13:00:00-03:00,2025-09-27T13:45:00-03:00,B5,fim_semana
${ORG_ID},518,V004,2025-09-27T13:30:00-03:00,2025-09-27T14:15:00-03:00,B5,fim_semana
${ORG_ID},518,V005,2025-09-27T14:00:00-03:00,2025-09-27T14:45:00-03:00,B5,fim_semana
${ORG_ID},518,V006,2025-09-27T14:30:00-03:00,2025-09-27T15:15:00-03:00,B5,fim_semana
${ORG_ID},518,V007,2025-09-27T15:00:00-03:00,2025-09-27T15:45:00-03:00,B5,fim_semana
${ORG_ID},518,V008,2025-09-27T15:30:00-03:00,2025-09-27T16:15:00-03:00,B5,fim_semana
${ORG_ID},518,V009,2025-09-27T16:00:00-03:00,2025-09-27T16:45:00-03:00,B5,fim_semana
${ORG_ID},518,V010,2025-09-27T16:30:00-03:00,2025-09-27T17:15:00-03:00,B5,fim_semana
${ORG_ID},518,V001,2025-09-27T17:00:00-03:00,2025-09-27T17:45:00-03:00,B5,fim_semana
${ORG_ID},518,V002,2025-09-27T17:30:00-03:00,2025-09-27T18:15:00-03:00,B5,fim_semana
${ORG_ID},518,V003,2025-09-27T18:00:00-03:00,2025-09-27T18:45:00-03:00,B5,fim_semana
${ORG_ID},518,V004,2025-09-27T18:30:00-03:00,2025-09-27T19:15:00-03:00,B5,fim_semana
${ORG_ID},518,V005,2025-09-27T19:00:00-03:00,2025-09-27T19:45:00-03:00,B5,fim_semana
${ORG_ID},518,V006,2025-09-27T19:30:00-03:00,2025-09-27T20:15:00-03:00,B5,fim_semana
${ORG_ID},518,V007,2025-09-27T20:00:00-03:00,2025-09-27T20:45:00-03:00,B5,fim_semana
${ORG_ID},518,V008,2025-09-27T20:30:00-03:00,2025-09-27T21:15:00-03:00,B5,fim_semana
${ORG_ID},518,V009,2025-09-27T21:00:00-03:00,2025-09-27T21:45:00-03:00,B5,fim_semana
${ORG_ID},518,V010,2025-09-27T21:30:00-03:00,2025-09-27T22:15:00-03:00,B5,fim_semana
${ORG_ID},519,V001,2025-09-27T07:00:00-03:00,2025-09-27T07:45:00-03:00,B5,fim_semana
${ORG_ID},519,V002,2025-09-27T07:30:00-03:00,2025-09-27T08:15:00-03:00,B5,fim_semana
${ORG_ID},519,V003,2025-09-27T08:00:00-03:00,2025-09-27T08:45:00-03:00,B5,fim_semana
${ORG_ID},519,V004,2025-09-27T08:30:00-03:00,2025-09-27T09:15:00-03:00,B5,fim_semana
${ORG_ID},519,V005,2025-09-27T09:00:00-03:00,2025-09-27T09:45:00-03:00,B5,fim_semana
${ORG_ID},519,V006,2025-09-27T09:30:00-03:00,2025-09-27T10:15:00-03:00,B5,fim_semana
${ORG_ID},519,V007,2025-09-27T10:00:00-03:00,2025-09-27T10:45:00-03:00,B5,fim_semana
${ORG_ID},519,V008,2025-09-27T10:30:00-03:00,2025-09-27T11:15:00-03:00,B5,fim_semana
${ORG_ID},519,V009,2025-09-27T11:00:00-03:00,2025-09-27T11:45:00-03:00,B5,fim_semana
${ORG_ID},519,V010,2025-09-27T11:30:00-03:00,2025-09-27T12:15:00-03:00,B5,fim_semana
${ORG_ID},519,V001,2025-09-27T12:00:00-03:00,2025-09-27T12:45:00-03:00,B5,fim_semana
${ORG_ID},519,V002,2025-09-27T12:30:00-03:00,2025-09-27T13:15:00-03:00,B5,fim_semana
${ORG_ID},519,V003,2025-09-27T13:00:00-03:00,2025-09-27T13:45:00-03:00,B5,fim_semana
${ORG_ID},519,V004,2025-09-27T13:30:00-03:00,2025-09-27T14:15:00-03:00,B5,fim_semana
${ORG_ID},519,V005,2025-09-27T14:00:00-03:00,2025-09-27T14:45:00-03:00,B5,fim_semana
${ORG_ID},519,V006,2025-09-27T14:30:00-03:00,2025-09-27T15:15:00-03:00,B5,fim_semana
${ORG_ID},519,V007,2025-09-27T15:00:00-03:00,2025-09-27T15:45:00-03:00,B5,fim_semana
${ORG_ID},519,V008,2025-09-27T15:30:00-03:00,2025-09-27T16:15:00-03:00,B5,fim_semana
${ORG_ID},519,V009,2025-09-27T16:00:00-03:00,2025-09-27T16:45:00-03:00,B5,fim_semana
${ORG_ID},519,V010,2025-09-27T16:30:00-03:00,2025-09-27T17:15:00-03:00,B5,fim_semana
${ORG_ID},519,V001,2025-09-27T17:00:00-03:00,2025-09-27T17:45:00-03:00,B5,fim_semana
${ORG_ID},519,V002,2025-09-27T17:30:00-03:00,2025-09-27T18:15:00-03:00,B5,fim_semana
${ORG_ID},519,V003,2025-09-27T18:00:00-03:00,2025-09-27T18:45:00-03:00,B5,fim_semana
${ORG_ID},519,V004,2025-09-27T18:30:00-03:00,2025-09-27T19:15:00-03:00,B5,fim_semana
${ORG_ID},519,V005,2025-09-27T19:00:00-03:00,2025-09-27T19:45:00-03:00,B5,fim_semana
${ORG_ID},519,V006,2025-09-27T19:30:00-03:00,2025-09-27T20:15:00-03:00,B5,fim_semana
${ORG_ID},519,V007,2025-09-27T20:00:00-03:00,2025-09-27T20:45:00-03:00,B5,fim_semana
${ORG_ID},519,V008,2025-09-27T20:30:00-03:00,2025-09-27T21:15:00-03:00,B5,fim_semana
${ORG_ID},519,V009,2025-09-27T21:00:00-03:00,2025-09-27T21:45:00-03:00,B5,fim_semana
${ORG_ID},519,V010,2025-09-27T21:30:00-03:00,2025-09-27T22:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V001,2025-09-27T07:00:00-03:00,2025-09-27T07:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V002,2025-09-27T07:30:00-03:00,2025-09-27T08:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V003,2025-09-27T08:00:00-03:00,2025-09-27T08:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V004,2025-09-27T08:30:00-03:00,2025-09-27T09:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V005,2025-09-27T09:00:00-03:00,2025-09-27T09:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V006,2025-09-27T09:30:00-03:00,2025-09-27T10:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V007,2025-09-27T10:00:00-03:00,2025-09-27T10:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V008,2025-09-27T10:30:00-03:00,2025-09-27T11:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V009,2025-09-27T11:00:00-03:00,2025-09-27T11:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V010,2025-09-27T11:30:00-03:00,2025-09-27T12:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V001,2025-09-27T12:00:00-03:00,2025-09-27T12:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V002,2025-09-27T12:30:00-03:00,2025-09-27T13:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V003,2025-09-27T13:00:00-03:00,2025-09-27T13:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V004,2025-09-27T13:30:00-03:00,2025-09-27T14:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V005,2025-09-27T14:00:00-03:00,2025-09-27T14:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V006,2025-09-27T14:30:00-03:00,2025-09-27T15:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V007,2025-09-27T15:00:00-03:00,2025-09-27T15:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V008,2025-09-27T15:30:00-03:00,2025-09-27T16:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V009,2025-09-27T16:00:00-03:00,2025-09-27T16:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V010,2025-09-27T16:30:00-03:00,2025-09-27T17:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V001,2025-09-27T17:00:00-03:00,2025-09-27T17:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V002,2025-09-27T17:30:00-03:00,2025-09-27T18:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V003,2025-09-27T18:00:00-03:00,2025-09-27T18:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V004,2025-09-27T18:30:00-03:00,2025-09-27T19:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V005,2025-09-27T19:00:00-03:00,2025-09-27T19:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V006,2025-09-27T19:30:00-03:00,2025-09-27T20:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V007,2025-09-27T20:00:00-03:00,2025-09-27T20:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V008,2025-09-27T20:30:00-03:00,2025-09-27T21:15:00-03:00,B5,fim_semana
${ORG_ID},519B,V009,2025-09-27T21:00:00-03:00,2025-09-27T21:45:00-03:00,B5,fim_semana
${ORG_ID},519B,V010,2025-09-27T21:30:00-03:00,2025-09-27T22:15:00-03:00,B5,fim_semana
${ORG_ID},520,V001,2025-09-27T07:00:00-03:00,2025-09-27T07:45:00-03:00,B5,fim_semana
${ORG_ID},520,V002,2025-09-27T07:30:00-03:00,2025-09-27T08:15:00-03:00,B5,fim_semana
${ORG_ID},520,V003,2025-09-27T08:00:00-03:00,2025-09-27T08:45:00-03:00,B5,fim_semana
${ORG_ID},520,V004,2025-09-27T08:30:00-03:00,2025-09-27T09:15:00-03:00,B5,fim_semana
${ORG_ID},520,V005,2025-09-27T09:00:00-03:00,2025-09-27T09:45:00-03:00,B5,fim_semana
${ORG_ID},520,V006,2025-09-27T09:30:00-03:00,2025-09-27T10:15:00-03:00,B5,fim_semana
${ORG_ID},520,V007,2025-09-27T10:00:00-03:00,2025-09-27T10:45:00-03:00,B5,fim_semana
${ORG_ID},520,V008,2025-09-27T10:30:00-03:00,2025-09-27T11:15:00-03:00,B5,fim_semana
${ORG_ID},520,V009,2025-09-27T11:00:00-03:00,2025-09-27T11:45:00-03:00,B5,fim_semana
${ORG_ID},520,V010,2025-09-27T11:30:00-03:00,2025-09-27T12:15:00-03:00,B5,fim_semana
${ORG_ID},520,V001,2025-09-27T12:00:00-03:00,2025-09-27T12:45:00-03:00,B5,fim_semana
${ORG_ID},520,V002,2025-09-27T12:30:00-03:00,2025-09-27T13:15:00-03:00,B5,fim_semana
${ORG_ID},520,V003,2025-09-27T13:00:00-03:00,2025-09-27T13:45:00-03:00,B5,fim_semana
${ORG_ID},520,V004,2025-09-27T13:30:00-03:00,2025-09-27T14:15:00-03:00,B5,fim_semana
${ORG_ID},520,V005,2025-09-27T14:00:00-03:00,2025-09-27T14:45:00-03:00,B5,fim_semana
${ORG_ID},520,V006,2025-09-27T14:30:00-03:00,2025-09-27T15:15:00-03:00,B5,fim_semana
${ORG_ID},520,V007,2025-09-27T15:00:00-03:00,2025-09-27T15:45:00-03:00,B5,fim_semana
${ORG_ID},520,V008,2025-09-27T15:30:00-03:00,2025-09-27T16:15:00-03:00,B5,fim_semana
${ORG_ID},520,V009,2025-09-27T16:00:00-03:00,2025-09-27T16:45:00-03:00,B5,fim_semana
${ORG_ID},520,V010,2025-09-27T16:30:00-03:00,2025-09-27T17:15:00-03:00,B5,fim_semana
${ORG_ID},520,V001,2025-09-27T17:00:00-03:00,2025-09-27T17:45:00-03:00,B5,fim_semana
${ORG_ID},520,V002,2025-09-27T17:30:00-03:00,2025-09-27T18:15:00-03:00,B5,fim_semana
${ORG_ID},520,V003,2025-09-27T18:00:00-03:00,2025-09-27T18:45:00-03:00,B5,fim_semana
${ORG_ID},520,V004,2025-09-27T18:30:00-03:00,2025-09-27T19:15:00-03:00,B5,fim_semana
${ORG_ID},520,V005,2025-09-27T19:00:00-03:00,2025-09-27T19:45:00-03:00,B5,fim_semana
${ORG_ID},520,V006,2025-09-27T19:30:00-03:00,2025-09-27T20:15:00-03:00,B5,fim_semana
${ORG_ID},520,V007,2025-09-27T20:00:00-03:00,2025-09-27T20:45:00-03:00,B5,fim_semana
${ORG_ID},520,V008,2025-09-27T20:30:00-03:00,2025-09-27T21:15:00-03:00,B5,fim_semana
${ORG_ID},520,V009,2025-09-27T21:00:00-03:00,2025-09-27T21:45:00-03:00,B5,fim_semana
${ORG_ID},520,V010,2025-09-27T21:30:00-03:00,2025-09-27T22:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V001,2025-09-28T07:00:00-03:00,2025-09-28T07:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V002,2025-09-28T07:30:00-03:00,2025-09-28T08:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V003,2025-09-28T08:00:00-03:00,2025-09-28T08:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V004,2025-09-28T08:30:00-03:00,2025-09-28T09:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V005,2025-09-28T09:00:00-03:00,2025-09-28T09:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V006,2025-09-28T09:30:00-03:00,2025-09-28T10:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V007,2025-09-28T10:00:00-03:00,2025-09-28T10:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V008,2025-09-28T10:30:00-03:00,2025-09-28T11:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V009,2025-09-28T11:00:00-03:00,2025-09-28T11:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V010,2025-09-28T11:30:00-03:00,2025-09-28T12:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V001,2025-09-28T12:00:00-03:00,2025-09-28T12:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V002,2025-09-28T12:30:00-03:00,2025-09-28T13:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V003,2025-09-28T13:00:00-03:00,2025-09-28T13:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V004,2025-09-28T13:30:00-03:00,2025-09-28T14:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V005,2025-09-28T14:00:00-03:00,2025-09-28T14:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V006,2025-09-28T14:30:00-03:00,2025-09-28T15:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V007,2025-09-28T15:00:00-03:00,2025-09-28T15:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V008,2025-09-28T15:30:00-03:00,2025-09-28T16:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V009,2025-09-28T16:00:00-03:00,2025-09-28T16:45:00-03:00,B5,fim_semana
${ORG_ID},501A,V010,2025-09-28T16:30:00-03:00,2025-09-28T17:15:00-03:00,B5,fim_semana
${ORG_ID},501A,V001,2025-09-28T17:00:00-03:00,2025-09-28T17:45:00-03:00,B5,fim_semana
